Symbol,Name,LastSale,MarketCap,IPOyear,Sector,industry,Summary Quote,
IHTA,Invesco High Income 2024 Target Term Fund,8.28,$72.7M,2017,n/a,n/a,https://old.nasdaq.com/symbol/ihta,
VLT,Invesco High Income Trust II,13.35,$86.7M,1989,n/a,n/a,https://old.nasdaq.com/symbol/vlt,
IVR,INVESCO MORTGAGE CAPITAL INC,3.47,$629.37M,2009,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ivr,
IVR^B,INVESCO MORTGAGE CAPITAL INC,22.68,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ivr^b,
IVR^C,INVESCO MORTGAGE CAPITAL INC,22.4,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ivr^c,
IVR^A,Invesco Mortgage Capital Inc.,23.37,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/ivr^a,
OIA,Invesco Municipal Income Opportunities Trust,7.67,$364.74M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/oia,
VMO,Invesco Municipal Opportunity Trust,12.65,$852.79M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vmo,
VKQ,Invesco Municipal Trust,12.72,$703.67M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vkq,
VPV,Invesco Pennsylvania Value Municipal Income Trust,12.41,$295.72M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vpv,
IVZ,Invesco Plc,17.01,$7.81B,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/ivz,
IQI,Invesco Quality Municipal Income Trust,12.68,$670.57M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/iqi,
VVR,Invesco Senior Income Trust,3.94,$602.94M,1998,n/a,n/a,https://old.nasdaq.com/symbol/vvr,
VTN,Invesco Trust  for Investment Grade New York Municipal,12.71,$247.56M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vtn,
VGM,Invesco Trust for Investment Grade Municipals,12.9,$699.51M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/vgm,
IIM,Invesco Value Municipal Income Trust,15.4,$724.67M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/iim,
IIAC.U,Investindustrial Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/iiac.u,
IRET,Investors Real Estate Trust,71.28,$924.92M,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/iret,
IRET^C,Investors Real Estate Trust,25.89,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/iret^c,
NVTA,Invitae Corporation,50.06,$8.85B,2015,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/nvta,
INVH,Invitation Homes Inc.,28.76,$16.12B,2017,Finance,Real Estate,https://old.nasdaq.com/symbol/invh,
IACA,ION Acquisition Corp 1 Ltd.,10.6,$342.84M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/iaca,
IACA.U,ION Acquisition Corp 1 Ltd.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/iaca.u,
IACA.WS,ION Acquisition Corp 1 Ltd.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/iaca.ws,
IO,Ion Geophysical Corporation,2,$29.99M,n/a,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/io,
IQV,"IQVIA Holdings, Inc.",168.81,$32.37B,2013,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://old.nasdaq.com/symbol/iqv,
IRM,Iron Mountain Incorporated,26.62,$7.67B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/irm,
IRS,IRSA Inversiones Y Representaciones S.A.,4.33,$250.57M,n/a,Consumer Services,Homebuilding,https://old.nasdaq.com/symbol/irs,
STAR          ,iStar Inc.,14.35,$1.06B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/star,
STAR^D,iStar Inc.,25.6288,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/star^d,
STAR^G,iStar Inc.,25.5668,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/star^g,
STAR^I,iStar Inc.,25.25,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/star^i,
ITCB,Ita? CorpBanca,4.19,$1.43B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/itcb,
ITUB,Itau Unibanco Banco Holding SA,5.5,$53.69B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/itub,
ITT,ITT Inc.,75.01,$6.48B,2011,Capital Goods,Fluid Controls,https://old.nasdaq.com/symbol/itt,
IVH,Ivy High Income Opportunities Fund,12.59,$208.62M,2013,n/a,n/a,https://old.nasdaq.com/symbol/ivh,
JPM,J P Morgan Chase & Co,121.22,$369.5B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/jpm,
JPM^C,J P Morgan Chase & Co,28.47,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jpm^c,
JPM^D,J P Morgan Chase & Co,27.79,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jpm^d,
JPM^G,J P Morgan Chase & Co,25.64,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jpm^g,
JPM^H,J P Morgan Chase & Co,25.84,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/jpm^h,
JPM^J,J P Morgan Chase & Co,26.86,n/a,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/jpm^j,
JAX,"J. Alexander&#39;s Holdings, Inc.",7,$105.49M,2015,Consumer Services,Restaurants,https://old.nasdaq.com/symbol/jax,
JILL,"J. Jill, Inc.",4.29,$41.27M,2017,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/jill,
SJM,J.M. Smucker Company (The),116.5,$13.29B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/sjm,
JBL,Jabil Inc.,39.39,$5.89B,1993,Technology,Electrical Products,https://old.nasdaq.com/symbol/jbl,
J,Jacobs Engineering Group Inc.,105.86,$13.72B,n/a,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/j,
JHX,James Hardie Industries plc.,29.28,$13B,n/a,Capital Goods,Building Materials,https://old.nasdaq.com/symbol/jhx,
JHG,Janus Henderson Group plc,29.25,$5.31B,2017,Finance,Investment Managers,https://old.nasdaq.com/symbol/jhg,
JOF,Japan Smaller Capitalization Fund Inc,9.53,$270.02M,1990,n/a,n/a,https://old.nasdaq.com/symbol/jof,
JWS,Jaws Acquisition Corp.,11.32,$976.35M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/jws,
JWS.U,Jaws Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/jws.u,
JWS.WS,Jaws Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jws.ws,
JBGS,JBG SMITH Properties,32.07,$4.25B,2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/jbgs,
JEF,Jefferies Financial Group Inc.,23.57,$5.99B,n/a,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jef,
JELD,"JELD-WEN Holding, Inc.",24.61,$2.48B,2017,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/jeld,
JT,Jianpu Technology Inc.,2.9351,$62.03M,2017,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/jt,
JKS,JinkoSolar Holding Company Limited,72.37,$3.22B,2010,Technology,Semiconductors,https://old.nasdaq.com/symbol/jks,
JMP,JMP Group LLC,3.03,$59.59M,2007,Finance,Investment Bankers/Brokers/Service,https://old.nasdaq.com/symbol/jmp,
JBT,John Bean Technologies Corporation,113.14,$3.59B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/jbt,
BTO,John Hancock Financial Opportunities Fund,28.66,$536.52M,1994,n/a,n/a,https://old.nasdaq.com/symbol/bto,
HEQ,John Hancock Hedged Equity & Income Fund,11.33,$138.5M,2011,n/a,n/a,https://old.nasdaq.com/symbol/heq,
JHS,John Hancock Income Securities Trust,15.86,$184.71M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jhs,
JHI,John Hancock Investors Trust,17.07,$148.63M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jhi,
HPF,John Hancock Pfd Income Fund II,18.44,$394.11M,2002,n/a,n/a,https://old.nasdaq.com/symbol/hpf,
HPI,John Hancock Preferred Income Fund,19.2,$502.89M,2002,n/a,n/a,https://old.nasdaq.com/symbol/hpi,
HPS,John Hancock Preferred Income Fund III,16.95,$537.27M,2003,n/a,n/a,https://old.nasdaq.com/symbol/hps,
PDT,John Hancock Premium Dividend Fund,14.05,$683.45M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/pdt,
HTD,John Hancock Tax Advantaged Dividend Income Fund,21.26,$752.62M,2004,n/a,n/a,https://old.nasdaq.com/symbol/htd,
HTY,John Hancock Tax-Advantaged Global Shareholder Yield Fund,5.56,$60.68M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/hty,
JW.A,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jw.a,
JW.B,"John Wiley & Sons, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jw.b,
JNJ,Johnson & Johnson,144,$379.09B,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/jnj,
JCI,Johnson Controls International plc,45.97,$33.28B,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jci,
JLL,Jones Lang LaSalle Incorporated,133.96,$6.87B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/jll,
JMIA,Jumia Technologies AG,36.89,$2.99B,2019,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/jmia,
JIH,"Juniper Industrial Holdings, Inc.",10.33,$445.48M,2019,Finance,Business Services,https://old.nasdaq.com/symbol/jih,
JIH.U,"Juniper Industrial Holdings, Inc.",n/a,n/a,2019,n/a,n/a,https://old.nasdaq.com/symbol/jih.u,
JIH.WS,"Juniper Industrial Holdings, Inc.",n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/jih.ws,
JNPR,"Juniper Networks, Inc.",22.21,$7.32B,1999,Technology,Computer Communications Equipment,https://old.nasdaq.com/symbol/jnpr,
JP,Jupai Holdings Limited,1.98,$66.75M,2015,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/jp,
JE,"Just Energy Group, Inc.",5.01,$240.74M,n/a,Public Utilities,Oil/Gas Transmission,https://old.nasdaq.com/symbol/je,
LRN,K12 Inc,23.75,$986.48M,n/a,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/lrn,
KAI,Kadant Inc,131.5,$1.51B,n/a,Technology,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kai,
KAMN,Kaman Corporation,55.81,$1.54B,n/a,Consumer Durables,Industrial Specialties,https://old.nasdaq.com/symbol/kamn,
KSU,Kansas City Southern,189.5,$17.74B,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu,
KSU^,Kansas City Southern,31.96,n/a,n/a,Transportation,Railroads,https://old.nasdaq.com/symbol/ksu^,
KAR,"KAR Auction Services, Inc",18.54,$2.4B,2009,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/kar,
KYN,"Kayne Anderson Energy Infrastructure Fund, Inc.",5.97,$754.89M,2004,n/a,n/a,https://old.nasdaq.com/symbol/kyn,
KMF,"Kayne Anderson NextGen Energy & Infrastructure, In",5.33,$251.56M,2010,n/a,n/a,https://old.nasdaq.com/symbol/kmf,
KB,KB Financial Group Inc,43.61,$17.21B,n/a,Finance,Commercial Banks,https://old.nasdaq.com/symbol/kb,
KBH,KB Home,35.7,$3.49B,1986,Capital Goods,Homebuilding,https://old.nasdaq.com/symbol/kbh,
KBR,"KBR, Inc.",28.26,$4.03B,2006,Basic Industries,Military/Government/Technical,https://old.nasdaq.com/symbol/kbr,
BEKE,KE Holdings Inc,64.46,$73.7B,2020,Finance,Real Estate,https://old.nasdaq.com/symbol/beke,
K,Kellogg Company,63.48,$21.82B,n/a,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/k,
KMPR,Kemper Corporation,77.79,$5.09B,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kmpr,
KMT,Kennametal Inc.,36.27,$3.02B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/kmt,
KW,Kennedy-Wilson Holdings Inc.,16.39,$2.32B,n/a,Finance,Real Estate,https://old.nasdaq.com/symbol/kw,
KEN,Kenon Holdings Ltd.,26.67,$1.44B,2015,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/ken,
KEY,KeyCorp,16.33,$15.95B,n/a,Finance,Major Banks,https://old.nasdaq.com/symbol/key,
KEY^I,KeyCorp,30.29,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^i,
KEY^J,KeyCorp,27.2,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^j,
KEY^K,KeyCorp,27.21,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/key^k,
KEYS,Keysight Technologies Inc.,119.07,$22.06B,2014,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/keys,
KRC,Kilroy Realty Corporation,63.1,$7.27B,1997,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krc,
KRP,Kimbell Royalty Partners,7.84,$471.04M,2017,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/krp,
KMB,Kimberly-Clark Corporation,141.37,$48.09B,n/a,Consumer Durables,Containers/Packaging,https://old.nasdaq.com/symbol/kmb,
KIM,Kimco Realty Corporation,15.07,$6.52B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kim,
KIM^L,Kimco Realty Corporation,26.54,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kim^l,
KIM^M,Kimco Realty Corporation,26.82,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kim^m,
KMI,"Kinder Morgan, Inc.",14.75,$33.39B,2011,Public Utilities,Natural Gas Distribution,https://old.nasdaq.com/symbol/kmi,
KFS,"Kingsway Financial Services, Inc.",3.0945,$70.28M,n/a,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/kfs,
KWAC.U,Kingswood Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/kwac.u,
KGC,Kinross Gold Corporation,7.11,$8.95B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kgc,
KEX,Kirby Corporation,52.49,$3.15B,n/a,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/kex,
KL,Kirkland Lake Gold Ltd.,40.22,$10.98B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/kl,
KRG,Kite Realty Group Trust,14.88,$1.25B,2004,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/krg,
KKR,KKR & Co. Inc.,38.71,$22.03B,n/a,Finance,Investment Managers,https://old.nasdaq.com/symbol/kkr,
KKR^A,KKR & Co. Inc.,26.9,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kkr^a,
KKR^B,KKR & Co. Inc.,26.98,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kkr^b,
KKR^C,KKR & Co. Inc.,57.19,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kkr^c,
KIO,KKR Income Opportunities Fund,14.09,$286.6M,2013,n/a,n/a,https://old.nasdaq.com/symbol/kio,
KREF,KKR Real Estate Finance Trust Inc.,18.44,$1.03B,2017,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/kref,
KNX,"Knight Transportation, Inc.",41.23,$7B,2017,Transportation,Trucking Freight/Courier Services,https://old.nasdaq.com/symbol/knx,
KNL,"Knoll, Inc.",14.78,$749.08M,2004,Consumer Durables,Office Equipment/Supplies/Services,https://old.nasdaq.com/symbol/knl,
KNOP,KNOT Offshore Partners LP,15.16,$495.64M,2013,Consumer Services,Marine Transportation,https://old.nasdaq.com/symbol/knop,
KN,Knowles Corporation,17.19,$1.58B,2014,Consumer Non-Durables,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/kn,
KSS,Kohl&#39;s Corporation,33.5,$5.29B,1992,Consumer Services,Department/Specialty Retail Stores,https://old.nasdaq.com/symbol/kss,
PHG,Koninklijke Philips N.V.,51.65,$46.97B,n/a,Energy,Consumer Electronics/Appliances,https://old.nasdaq.com/symbol/phg,
KTB,"Kontoor Brands, Inc.",43.18,$2.47B,2019,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/ktb,
KOP,Koppers Holdings Inc.,28.25,$595.1M,2006,Basic Industries,Forest Products,https://old.nasdaq.com/symbol/kop,
KEP,Korea Electric Power Corporation,9.74,$12.51B,1994,Public Utilities,Electric Utilities: Central,https://old.nasdaq.com/symbol/kep,
KF,"Korea Fund, Inc. (The)",36.05,$181.51M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/kf,
KFY,Korn Ferry ,41.78,$2.29B,1999,Technology,Diversified Commercial Services,https://old.nasdaq.com/symbol/kfy,
KOS,Kosmos Energy Ltd.,1.92,$778.47M,2011,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/kos,
KRA,Kraton Corporation,28.43,$906.12M,2009,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kra,
KR,Kroger Company (The),32.43,$25.11B,n/a,Consumer Services,Food Chains,https://old.nasdaq.com/symbol/kr,
KRO,Kronos Worldwide Inc,14.17,$1.64B,n/a,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/kro,
KT,KT Corporation,11.02,$5.41B,n/a,Public Utilities,Telecommunications Equipment,https://old.nasdaq.com/symbol/kt,
LB,"L Brands, Inc.",38.84,$10.79B,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,https://old.nasdaq.com/symbol/lb,
LNFA.U,L&amp;F Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/lnfa.u,
SCX,L.S. Starrett Company (The),3.91,$27.71M,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/scx,
LHX,"L3Harris Technologies, Inc.",194.47,$40.86B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lhx,
LH,Laboratory Corporation of America Holdings,200,$19.48B,n/a,Health Care,Medical Specialities,https://old.nasdaq.com/symbol/lh,
LADR,Ladder Capital Corp,9.7,$1.17B,2014,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/ladr,
LAIX,LAIX Inc.,1.71,$84.49M,2018,Consumer Services,Other Consumer Services,https://old.nasdaq.com/symbol/laix,
LW,"Lamb Weston Holdings, Inc.",73.19,$10.71B,2016,Consumer Non-Durables,Packaged Foods,https://old.nasdaq.com/symbol/lw,
LCI,Lannett Co Inc,6.39,$265.99M,n/a,Health Care,Major Pharmaceuticals,https://old.nasdaq.com/symbol/lci,
LPI,"Laredo Petroleum, Inc.",13.25,$159.05M,2011,Energy,Oil & Gas Production,https://old.nasdaq.com/symbol/lpi,
LVS,Las Vegas Sands Corp.,56.59,$43.23B,2004,Consumer Services,Hotels/Resorts,https://old.nasdaq.com/symbol/lvs,
LGI,Lazard Global Total Return and Income Fund,17.23,$224.16M,2004,n/a,n/a,https://old.nasdaq.com/symbol/lgi,
LAZ,Lazard Ltd.,37.94,$3.98B,2005,Finance,Investment Managers,https://old.nasdaq.com/symbol/laz,
LZB,La-Z-Boy Incorporated,38.82,$1.79B,n/a,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/lzb,
LCII,LCI Industries ,127.89,$3.22B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/lcii,
LEAF,Leaf Group Ltd.,6.14,$168.17M,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/leaf,
LEA,Lear Corporation,146.6,$8.8B,n/a,Capital Goods,Auto Parts:O.E.M.,https://old.nasdaq.com/symbol/lea,
LEE,"Lee Enterprises, Incorporated",0.9999,$58.35M,n/a,Consumer Services,Newspapers/Magazines,https://old.nasdaq.com/symbol/lee,
LEG,"Leggett & Platt, Incorporated",44.3,$5.87B,n/a,Consumer Durables,Home Furnishings,https://old.nasdaq.com/symbol/leg,
JBK,Lehman ABS Corporation,29.25,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/jbk,
KTH,Lehman ABS Corporation,33.4,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/kth,
KTN,Lehman ABS Corporation,34.17,n/a,n/a,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/ktn,
LDOS,"Leidos Holdings, Inc.",102.28,$14.56B,n/a,Technology,EDP Services,https://old.nasdaq.com/symbol/ldos,
LEJU,Leju Holdings Limited,2.33,$317.59M,2014,Finance,Real Estate,https://old.nasdaq.com/symbol/leju,
LMND,"Lemonade, Inc.",75.13,$4.25B,2020,Finance,Property-Casualty Insurers,https://old.nasdaq.com/symbol/lmnd,
LC,LendingClub Corporation,7.97,$623.51M,2014,Finance,Finance: Consumer Services,https://old.nasdaq.com/symbol/lc,
LEN,Lennar Corporation,77.71,$24.3B,n/a,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/len,
LEN.B,Lennar Corporation,n/a,n/a,n/a,Basic Industries,Homebuilding,https://old.nasdaq.com/symbol/len.b,
LII,"Lennox International, Inc.",289.96,$11.1B,1999,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lii,
LEVI,Levi Strauss & Co,19.16,$7.61B,2019,Consumer Non-Durables,Apparel,https://old.nasdaq.com/symbol/levi,
LXP,Lexington Realty Trust,10.37,$2.87B,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lxp,
LXP^C,Lexington Realty Trust,58.1,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lxp^c,
LPL,"LG Display Co., Ltd.",7.19,$5.15B,2004,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lpl,
DFNS,LGL Systems Acquisition Corp.,10.09,$217.57M,2020,Finance,Business Services,https://old.nasdaq.com/symbol/dfns,
DFNS.U,LGL Systems Acquisition Corp.,n/a,n/a,2020,n/a,n/a,https://old.nasdaq.com/symbol/dfns.u,
DFNS.WS,LGL Systems Acquisition Corp.,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/dfns.ws,
USA,Liberty All-Star Equity Fund,6.63,$1.41B,1986,n/a,n/a,https://old.nasdaq.com/symbol/usa,
ASG,"Liberty All-Star Growth Fund, Inc.",8.13,$338.55M,n/a,n/a,n/a,https://old.nasdaq.com/symbol/asg,
LBRT,Liberty Oilfield Services Inc.,10.3,$1.16B,2018,Energy,Oilfield Services/Equipment,https://old.nasdaq.com/symbol/lbrt,
LSI,"Life Storage, Inc.",108.47,$5.27B,n/a,Consumer Services,Real Estate Investment Trusts,https://old.nasdaq.com/symbol/lsi,
LITB,"LightInTheBox Holding Co., Ltd.",3.06,$342.03M,2013,Consumer Services,Catalog/Specialty Distribution,https://old.nasdaq.com/symbol/litb,
LSPD,Lightspeed POS Inc.,55.7,$5.82B,n/a,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/lspd,
LNC,Lincoln National Corporation,49.16,$9.5B,n/a,Finance,Life Insurance,https://old.nasdaq.com/symbol/lnc,
LIN,Linde plc,257.43,$135.11B,2018,Basic Industries,Major Chemicals,https://old.nasdaq.com/symbol/lin,
LNN,Lindsay Corporation,113.72,$1.23B,n/a,Capital Goods,Industrial Machinery/Components,https://old.nasdaq.com/symbol/lnn,
LN,LINE Corporation,51.89,$12.65B,2016,Technology,"Computer Software: Programming, Data Processing",https://old.nasdaq.com/symbol/ln,
LINX,Linx S.A.,6.77,$1.19B,2019,Technology,Computer Software: Prepackaged Software,https://old.nasdaq.com/symbol/linx,
LGF.A,Lions Gate Entertainment Corporation,n/a,n/a,n/a,n/a,n/a,https://old.nasdaq.com/symbol/lgf.a,
LGF.B,Lions Gate Entertainment Corporation,n/a,n/a,2016,n/a,n/a,https://old.nasdaq.com/symbol/lgf.b,
LAD,"Lithia Motors, Inc.",302.48,$8.02B,n/a,Consumer Durables,Automotive Aftermarket,https://old.nasdaq.com/symbol/lad,
LAC,Lithium Americas Corp.,11.52,$1.05B,n/a,Basic Industries,Precious Metals,https://old.nasdaq.com/symbol/lac,
